trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,train_location
SdW_z,AUS_2018,AUS,0.344382091553961,0.263995003164206,0.741090688005767,97,15,1,1015,CV1_AUS,AUS
SdW_z,AUS_2019,AUS,0.0677639201788762,-0.0011257035647279,0.717996093188804,40,15,1,1015,CV1_AUS,AUS
SdW_z,AUS_2017,AUS,-0.098972952395959,0.0485308081241709,0.195670890474577,79,15,2,1015,CV1_AUS,AUS
SdW_z,AUS_2018,AUS,0.147504560414142,0.201174486474004,0.454315158749847,95,15,2,1015,CV1_AUS,AUS
SdW_z,AUS_2019,AUS,0.0530125358280239,-0.136850532170681,0.677903777824877,54,15,2,1015,CV1_AUS,AUS
SdW_z,AUS_2017,AUS,0.479190132002626,0.495530922341006,0.612766688058494,74,15,3,1015,CV1_AUS,AUS
SdW_z,AUS_2018,AUS,0.337330440757998,0.167172403113414,0.708504470267665,97,15,3,1015,CV1_AUS,AUS
SdW_z,AUS_2019,AUS,0.338927551428324,0.194443641490868,0.796017207643843,47,15,3,1015,CV1_AUS,AUS
SdW_z,AUS_2017,AUS,0.185721997974483,0.341107923202302,0.441327528635814,70,15,4,1015,CV1_AUS,AUS
SdW_z,AUS_2018,AUS,0.482118567858992,0.472893243117513,0.599793938983034,99,15,4,1015,CV1_AUS,AUS
SdW_z,AUS_2019,AUS,0.189774718190813,0.0355000679694867,0.770376779247816,48,15,4,1015,CV1_AUS,AUS
SdW_z,AUS_2017,AUS,0.276224248106738,0.28933425976118,0.594349816675279,69,15,5,1015,CV1_AUS,AUS
SdW_z,AUS_2018,AUS,0.373136038798821,0.36188641661051,0.643002527434512,96,15,5,1015,CV1_AUS,AUS
SdW_z,AUS_2019,AUS,0.282698117573516,0.203366821359666,0.734339521184666,51,15,5,1015,CV1_AUS,AUS
SdW_z,PAK_2019,PAK,0.0615737497951913,0.106264240307041,0.52533847267501,43,1,1,1001,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.026529586837674,-0.0013787826263943,0.365195167778635,49,1,1,1001,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0967646317979378,-0.116582335769463,0.559449105086061,47,1,1,1001,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.135824893069375,0.0845158156208753,0.641355766891424,40,1,2,1001,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.374670591342297,0.400335341188281,0.53280105162974,51,1,2,1001,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.328872889756061,0.309220502035505,0.67420201823976,51,1,2,1001,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.144205017440026,-0.141371843384666,0.474531590007072,45,1,3,1001,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.201145117581844,-0.307863325863001,0.335718966907844,46,1,3,1001,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0657520449108632,0.035174379272519,0.660117067207254,48,1,3,1001,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0017437505904006,0.061841406040079,0.419506272275597,38,1,4,1001,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.160166653122935,0.160139335826642,0.47418266895202,48,1,4,1001,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.172959091924404,0.172448885926274,0.432119587331151,46,1,4,1001,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.172245303976588,-0.151336683470204,0.509579829723138,33,1,5,1001,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.255578241302748,0.341320475271445,0.41604370859492,48,1,5,1001,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0591892133481728,-0.093448217447359,0.42846576634381,47,1,5,1001,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0580548088501163,0.029562495768747,0.422615913213634,41,2,1,1002,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.184377735947053,0.196244666488346,0.511034839328567,51,2,1,1002,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.116298370906111,-0.0980316832039793,0.381554024686072,52,2,1,1002,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.337556162869141,0.235019137714019,0.587543228509076,32,2,2,1002,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0343051743197027,0.110371828375047,0.443124945553966,48,2,2,1002,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0096792113230503,-0.103222662158274,0.524604515198014,48,2,2,1002,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0150125828635511,0.0475659821313643,0.554568205697639,35,2,3,1002,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.33609540504251,-0.247002766980939,0.539115603592403,43,2,3,1002,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0619080850167867,0.0359431010493738,0.467368568743424,48,2,3,1002,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.036062027208626,-0.0099841996249791,0.503414088319531,45,2,4,1002,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0898877855512281,0.120002506918623,0.449985220317803,53,2,4,1002,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0608492207816327,0.119317434162763,0.637166320868347,45,2,4,1002,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.233506675321965,-0.177440353463419,0.4543322261291,46,2,5,1002,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.148418151734356,0.0959306657940947,0.396580720111698,47,2,5,1002,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.337670627074232,0.383384218497039,0.710812172092726,46,2,5,1002,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0363854974482546,0.014824669952668,0.346084854345428,42,3,1,1003,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0004405137839558,0.0161768593659569,0.348338021314806,53,3,1,1003,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0027601449594506,0.06033995422088,0.440737376745167,51,3,1,1003,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0669492645710307,-0.163067111838204,0.563834279085082,44,3,2,1003,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.125205540338186,0.13519708618286,0.426704976814341,51,3,2,1003,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0219974516021123,0.0447830254399558,0.504442189019096,46,3,2,1003,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.106127801404855,0.0599751467347666,0.574864912891054,39,3,3,1003,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.176809116026832,0.22020111826746,0.539181861374103,49,3,3,1003,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.451456578483876,0.411832528281728,0.722159468680666,45,3,3,1003,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0925155478137328,0.0221390904292795,0.579357939495122,37,3,4,1003,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0396831535325554,-0.0525327176011702,0.38358080620828,45,3,4,1003,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.164636739862409,-0.119174280894076,0.569384319341569,47,3,4,1003,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.152499410354377,-0.0856741098970015,0.451302755125652,37,3,5,1003,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0159438194384243,0.01906379231996,0.517701169575056,44,3,5,1003,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0357017799825383,0.084149858334402,0.746702711855844,50,3,5,1003,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0011325242395673,0.0457793797160747,0.46862201244369,40,4,1,1004,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.236328084705034,0.202482910084497,0.566648324879459,48,4,1,1004,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0807305682197555,0.0327538184169953,0.523362221141952,50,4,1,1004,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0192367905125289,0.0778147448664073,0.494556611869492,41,4,2,1004,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0107930693974146,0.02130373303112,0.430247782964643,50,4,2,1004,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.042882596271945,-0.0358257566664545,0.373043570202867,48,4,2,1004,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.151575686516173,-0.200013980169955,0.405404504502068,39,4,3,1004,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0108592200196926,-0.0242034394501859,0.465990096916573,49,4,3,1004,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.128489574688713,0.178601370373265,0.572394005798463,47,4,3,1004,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.155647568671888,-0.0841833139938339,0.390970398010837,46,4,4,1004,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0993866611738099,0.121792492870505,0.304260360079385,47,4,4,1004,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0596958186322876,0.106813393272699,0.584274366850169,45,4,4,1004,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.289045447398231,-0.267634101125834,0.284714819808437,33,4,5,1004,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.146981536473225,0.0964955689401601,0.484792261569012,48,4,5,1004,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.127655804291747,0.162588353653106,0.446248386520277,49,4,5,1004,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0549476305422141,0.0015454175361178,0.52992739045736,42,5,1,1005,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.179431750819459,0.134048990314156,0.473924974623291,49,5,1,1005,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.273901310751881,0.249253650695584,0.687599815498578,48,5,1,1005,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.110158800657111,0.132869295237882,0.547322304250036,36,5,2,1005,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.234132872042412,0.247222934221229,0.482795196064018,45,5,2,1005,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0946577950747913,-0.074776235297414,0.499919656313147,44,5,2,1005,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0390636028365003,0.0152892148914526,0.427397103733333,38,5,3,1005,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.106953301261733,-0.188880947041731,0.440589421753997,45,5,3,1005,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.217691924584542,0.20395536072824,0.667223903667165,47,5,3,1005,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.337355880750295,0.358708407932487,0.627745532257666,42,5,4,1005,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0455155609272661,0.0732463702411133,0.465812273213657,50,5,4,1005,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0550411996971179,0.0175031258373028,0.433536297481834,49,5,4,1005,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.339874535481964,-0.347750200194208,0.354654946064047,41,5,5,1005,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.164258103362114,0.211271980634587,0.569821325676102,53,5,5,1005,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.199246368763499,0.16558434317985,0.712998970073204,51,5,5,1005,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.125574674886066,0.0671676926305759,0.555110800793325,42,6,1,1006,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0472119056115551,0.0251128790637486,0.47347997775451,44,6,1,1006,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.146286001973153,-0.140328154388798,0.40157521525311,46,6,1,1006,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0392741607542676,-0.054588976954546,0.584094557506185,39,6,2,1006,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0923930882987846,0.0031267735280741,0.338934954092247,51,6,2,1006,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.110850943156247,0.119435399124433,0.55455418715184,48,6,2,1006,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.133558129699994,-0.104317571362873,0.376242790852958,39,6,3,1006,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.192101955602956,0.11725814062439,0.506984892844329,51,6,3,1006,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0083757841251399,0.0466138473019523,0.566075382048144,47,6,3,1006,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.187639550178798,-0.139863949454567,0.527680612745344,42,6,4,1006,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0493532564371538,-0.0644775995106227,0.387926011375201,48,6,4,1006,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0259742037026103,0.0370445965802861,0.631469597798935,49,6,4,1006,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.113542002437887,0.127754543608099,0.402887656936288,37,6,5,1006,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.284061172612508,0.363562403980285,0.591072226046955,48,6,5,1006,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.219351633770358,0.25266005616338,0.661906966407252,49,6,5,1006,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0120148269039742,-0.0887518957517654,0.573709568744457,35,7,1,1007,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.345248934655825,0.408231561450235,0.478063335309884,44,7,1,1007,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.173221225685446,0.115503637533009,0.632117816785815,47,7,1,1007,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.033558833530426,0.0242970874820327,0.528545086902993,43,7,2,1007,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0982722600091747,-0.100603256029155,0.368651988821973,44,7,2,1007,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.175110977468658,0.131599354461284,0.642898982966862,44,7,2,1007,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0133611019577157,-0.0672697591118604,0.429428874523205,41,7,3,1007,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.214965653140833,0.200221491121349,0.526546835112767,50,7,3,1007,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.115659181664812,0.172293997324137,0.694945969537087,48,7,3,1007,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.302075378868142,-0.149525546824496,0.340984975244288,39,7,4,1007,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.152305705602533,0.185326774048381,0.420946306498718,50,7,4,1007,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0778253256196218,-0.0346200844933835,0.393029699948717,51,7,4,1007,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0062378130540763,0.0923325578078869,0.393489429219877,41,7,5,1007,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.152301065434826,-0.115019305759179,0.304495184066428,54,7,5,1007,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0969627921785089,-0.0543464402820042,0.489516308799068,49,7,5,1007,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.144213737545625,-0.0930069506738024,0.391974376775027,38,8,1,1008,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.125330480579042,0.136027064301406,0.580382899293289,49,8,1,1008,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.204598714231158,0.148853457990763,0.65063459524258,45,8,1,1008,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0967985565253815,0.102129886686263,0.524410361060348,41,8,2,1008,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.177727251718004,-0.172423523804952,0.238400563205729,49,8,2,1008,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.031397842435586,0.0572557562351813,0.467491595844176,53,8,2,1008,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.16829330186165,-0.106227050733549,0.437999853161232,43,8,3,1008,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.190194522269879,0.165806557376392,0.451013458935325,48,8,3,1008,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.17196964707674,0.14753137880388,0.42946507778522,46,8,3,1008,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.315927075035722,-0.265724165330428,0.379938612447821,38,8,4,1008,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0575145054750238,-0.0782722126126713,0.418935681744035,49,8,4,1008,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0276141388312135,0.0545605911703671,0.515076846789041,52,8,4,1008,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.092183409615356,-0.0504982426862524,0.436822271228031,39,8,5,1008,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0480101679589847,0.0826049814402002,0.404624514412206,47,8,5,1008,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0282088425973808,-0.020617778642627,0.625182241874572,43,8,5,1008,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0988030489322244,0.15162464578609,0.453104623072119,38,9,1,1009,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.195812670639447,0.243317164515998,0.624984039598977,49,9,1,1009,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0065178147394547,0.038324783893894,0.45504650931779,48,9,1,1009,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0549845170065902,-0.0793989900869857,0.549292017290148,35,9,2,1009,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0946971339000335,-0.202673863933779,0.307202777103039,47,9,2,1009,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0989956664260856,0.0568714542182293,0.566105073349479,46,9,2,1009,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0979194287862192,-0.0615014705126994,0.364925793367906,43,9,3,1009,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.299477367297568,0.289521686932029,0.426279730518985,45,9,3,1009,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0010419130118202,0.0928274373179537,0.46359910717654,49,9,3,1009,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.139214746476917,-0.0690069358122783,0.335589011768962,45,9,4,1009,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.113147410857501,0.0714072756164136,0.330995143467097,48,9,4,1009,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.176411637263407,0.170106967615947,0.626685998201836,47,9,4,1009,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0966604565397027,-0.0743962876299546,0.438699088082911,38,9,5,1009,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.02871747236668,0.107731816671983,0.41566883122465,53,9,5,1009,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.155921813986956,0.139868348834901,0.577996361844949,49,9,5,1009,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0708399277881528,0.045158961356426,0.60823970739658,42,10,1,1010,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.133483235363625,0.026692681011165,0.576021385624235,51,10,1,1010,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0447306027739912,0.017095658874879,0.506315824392519,50,10,1,1010,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0052062505883704,0.0995331739131975,0.44418766645305,42,10,2,1010,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.088688844952534,-0.0722753245793324,0.601149144793867,50,10,2,1010,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.111781484515065,-0.0769710953833826,0.541755853437833,48,10,2,1010,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.103068861244731,0.0111068736736657,0.548971361763606,36,10,3,1010,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0721892259379491,0.0359898934738079,0.471757784903651,46,10,3,1010,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.349746412116645,0.298195908088671,0.646063635127807,47,10,3,1010,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.186130463668536,-0.145040271000599,0.375487231674776,38,10,4,1010,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0538545230399991,0.0338889034160282,0.358755758587214,46,10,4,1010,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0756465758458287,0.271381264104174,0.504985812564194,44,10,4,1010,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.128374373463584,-0.0430185780695837,0.396329258047059,41,10,5,1010,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0364639289965922,0.0487580847442907,0.392061407331178,49,10,5,1010,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.133180457169214,0.182163098615342,0.627087910965916,50,10,5,1010,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0275674613639351,0.0083872147765469,0.443534961000148,40,11,1,1011,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0437390394899975,0.0604085408545619,0.348229235103955,48,11,1,1011,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0421354971463448,0.0977715063385902,0.498009509676216,48,11,1,1011,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.162234780057544,-0.0939029607089544,0.409845949553318,42,11,2,1011,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0093939951069239,0.0240836578800742,0.513495765485596,50,11,2,1011,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0258266676759597,-0.0023707644428224,0.655167123899547,47,11,2,1011,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.138329731782937,-0.16200621498115,0.354109471926864,36,11,3,1011,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0769264270326758,-0.0312907549750249,0.431960008323666,48,11,3,1011,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0570903980568377,-0.015740338688667,0.544493607098678,48,11,3,1011,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0383434423178138,0.0674001099563221,0.42899726092129,43,11,4,1011,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0125047182466858,0.0636524736609591,0.403940014771673,51,11,4,1011,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0885434281328421,-0.120154777150503,0.367797764522615,51,11,4,1011,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.14701768967578,-0.0338019202072188,0.501177641545316,38,11,5,1011,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.116487637765132,-0.0855051456174729,0.314414273481752,45,11,5,1011,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0040479397027442,0.155219554732323,0.394738205035005,45,11,5,1011,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.101394403542979,-0.128712145906785,0.386560964865543,39,12,1,1012,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.122300717629154,0.123977741448769,0.461563299144653,51,12,1,1012,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0683050381793002,0.225601514072057,0.549599215227835,49,12,1,1012,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.28767423043197,-0.086585366828752,0.43720044619759,33,12,2,1012,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.117186678822202,0.124200984827269,0.53628242507414,47,12,2,1012,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0326637094726409,0.141632229343926,0.430772256389509,46,12,2,1012,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.10334111399058,0.0864166810616349,0.54848897929721,43,12,3,1012,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0349293372333071,-0.0229125725223733,0.401037324404106,46,12,3,1012,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.2289767208218,0.169741491105744,0.777835595579209,47,12,3,1012,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0076348867144481,0.0073179981948049,0.573886633993319,47,12,4,1012,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.085798277284314,0.110646955209354,0.396806127717916,54,12,4,1012,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.0796564354266089,0.0967842681290169,0.610165825406712,50,12,4,1012,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0044019400803391,-0.0148855389981061,0.51463508606182,37,12,5,1012,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.235553216359849,0.218447117507961,0.649519895700553,44,12,5,1012,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0422108530339411,0.0541212526248556,0.716521417409118,47,12,5,1012,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.0732774120836597,0.0163290743051217,0.449859417346587,41,13,1,1013,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.254177486017972,0.309939903443506,0.527652209330433,47,13,1,1013,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0261891271427164,0.0031620553359683,0.565809150053419,45,13,1,1013,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.0037110304680196,0.0309175683353355,0.508041728853761,37,13,2,1013,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0353439189535476,0.0079780731229418,0.435992270101805,51,13,2,1013,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0029893866834175,-0.0010205123024872,0.40714713005223,49,13,2,1013,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.256392635902613,-0.322520315042215,0.375759745657394,37,13,3,1013,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.147238480387035,0.306592765127222,0.378361561130427,47,13,3,1013,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.50501286260684,0.41087859673213,0.817889893854176,48,13,3,1013,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.026850459755395,-0.0090310730182914,0.465646397638714,42,13,4,1013,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,-0.0935562482571291,-0.103982790005247,0.488083620389826,46,13,4,1013,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.148192397342861,-0.0562590344970485,0.426987842677781,47,13,4,1013,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.385529428335348,0.497688083672436,0.622535177087604,42,13,5,1013,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.161882153860409,0.122155095625157,0.506763290732411,51,13,5,1013,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.145414490462649,0.134143415375899,0.627006653969655,50,13,5,1013,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.015993024573891,-0.0111817778040706,0.475740374780706,38,14,1,1014,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.0055630989607494,0.0061683386192115,0.37966483425675,42,14,1,1014,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.154183499574487,-0.150093202393084,0.460033425108443,42,14,1,1014,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,-0.212096353433272,-0.165251774443581,0.374730300545913,42,14,2,1014,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.156954004369484,0.12820193137521,0.596372445195283,49,14,2,1014,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,-0.0265267621140454,-0.0489833407052458,0.486029708183109,49,14,2,1014,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.056700901152986,0.090156463278115,0.502360425770931,39,14,3,1014,CV1_PAK,PAK
SdW_z,PAK_2020,PAK,0.200243435239054,0.261750971919451,0.512101060985781,48,14,3,1014,CV1_PAK,PAK
SdW_z,PAK_2021,PAK,0.175286793771344,0.226384287650371,0.574858404691549,50,14,3,1014,CV1_PAK,PAK
SdW_z,PAK_2019,PAK,0.01493863494902,-0.066626334327282,0.572772097850002,41,14,4,1014,CV1_PAK,PAK
