trait,location_year,location,pearson,spearman,ndcg_at_10,n_test_genotypes,iteration,fold,seed,cv_scheme,model
DTF,PAK_2020,PAK,0.470276141,0.428994426,0.83302664,51,11,3,1011,CV1,GBLUP
DTF,PAK_2021,PAK,0.245477757,0.304319484,0.726676997,41,11,3,1011,CV1,GBLUP
DTF,AUS_2018,AUS,0.343472667,0.358104929,0.814137013,99,11,4,1011,CV1,GBLUP
DTF,AUS_2019,AUS,0.2802192,0.391436747,0.863988753,46,11,4,1011,CV1,GBLUP
DTF,PAK_2019,PAK,-0.109406473,-0.262262004,0.498996347,41,11,4,1011,CV1,GBLUP
DTF,PAK_2020,PAK,0.297217746,0.203529279,0.80101562,52,11,4,1011,CV1,GBLUP
DTF,PAK_2021,PAK,0.544403427,0.500548794,0.768344528,49,11,4,1011,CV1,GBLUP
DTF,AUS_2018,AUS,0.162712632,0.177056102,0.779076928,101,11,5,1011,CV1,GBLUP
DTF,AUS_2019,AUS,0.11378406,0.22440373,0.828956553,42,11,5,1011,CV1,GBLUP
DTF,PAK_2019,PAK,0.084158864,-0.027308673,0.802661302,37,11,5,1011,CV1,GBLUP
DTF,PAK_2020,PAK,0.154470787,0.084592366,0.79479119,43,11,5,1011,CV1,GBLUP
DTF,PAK_2021,PAK,0.335148082,0.331246328,0.815519851,45,11,5,1011,CV1,GBLUP
DTF,AUS_2018,AUS,0.290818311,0.288974962,0.762188321,97,12,1,1012,CV1,GBLUP
DTF,AUS_2019,AUS,0.312015916,0.307096791,0.93364443,49,12,1,1012,CV1,GBLUP
DTF,PAK_2019,PAK,0.043255236,0.039429212,0.574194212,39,12,1,1012,CV1,GBLUP
DTF,PAK_2020,PAK,0.157477869,0.135794092,0.79384374,48,12,1,1012,CV1,GBLUP
DTF,PAK_2021,PAK,0.391550922,0.333014798,0.805215631,45,12,1,1012,CV1,GBLUP
DTF,AUS_2018,AUS,0.313838863,0.358879891,0.794038132,97,12,2,1012,CV1,GBLUP
DTF,AUS_2019,AUS,0.096890986,0.282943626,0.764242271,47,12,2,1012,CV1,GBLUP
DTF,PAK_2019,PAK,0.265315458,0.252981255,0.81080828,51,12,2,1012,CV1,GBLUP
DTF,PAK_2020,PAK,0.452108115,0.384390964,0.813392008,58,12,2,1012,CV1,GBLUP
DTF,PAK_2021,PAK,0.352663623,0.457227012,0.765548944,51,12,2,1012,CV1,GBLUP
DTF,AUS_2018,AUS,0.344774851,0.289897576,0.772522562,102,12,3,1012,CV1,GBLUP
DTF,AUS_2019,AUS,0.026203081,0.029519314,0.861447604,38,12,3,1012,CV1,GBLUP
DTF,PAK_2019,PAK,0.212466955,-0.015608203,0.848783716,41,12,3,1012,CV1,GBLUP
DTF,PAK_2020,PAK,0.489069525,0.366955206,0.835089122,53,12,3,1012,CV1,GBLUP
DTF,PAK_2021,PAK,0.446952406,0.446376885,0.81654814,54,12,3,1012,CV1,GBLUP
DTF,AUS_2018,AUS,0.226562541,0.216308485,0.770549166,99,12,4,1012,CV1,GBLUP
DTF,AUS_2019,AUS,0.349437432,0.28325213,0.833683361,55,12,4,1012,CV1,GBLUP
DTF,PAK_2019,PAK,0.205549087,-0.081161107,0.82648811,41,12,4,1012,CV1,GBLUP
DTF,PAK_2020,PAK,0.265539626,0.259372057,0.77007913,51,12,4,1012,CV1,GBLUP
DTF,PAK_2021,PAK,0.360878269,0.196608062,0.667305243,44,12,4,1012,CV1,GBLUP
DTF,AUS_2018,AUS,0.179463397,0.180529333,0.867221682,99,12,5,1012,CV1,GBLUP
DTF,AUS_2019,AUS,0.138954302,0.140452983,0.811739801,47,12,5,1012,CV1,GBLUP
DTF,PAK_2019,PAK,-0.120554169,-0.046796685,0.875677658,49,12,5,1012,CV1,GBLUP
DTF,PAK_2020,PAK,0.413137947,0.386204328,0.842822496,57,12,5,1012,CV1,GBLUP
DTF,PAK_2021,PAK,0.132375776,0.163667419,0.787733932,50,12,5,1012,CV1,GBLUP
DTF,AUS_2018,AUS,0.391141212,0.39073787,0.792391293,103,13,1,1013,CV1,GBLUP
DTF,AUS_2019,AUS,0.411803484,0.417983686,0.929006618,48,13,1,1013,CV1,GBLUP
DTF,PAK_2019,PAK,0.126431235,0.053294138,0.797044458,50,13,1,1013,CV1,GBLUP
DTF,PAK_2020,PAK,0.348004872,0.345711274,0.801851857,61,13,1,1013,CV1,GBLUP
DTF,PAK_2021,PAK,0.449143772,0.429955911,0.780985128,54,13,1,1013,CV1,GBLUP
DTF,AUS_2018,AUS,0.250443898,0.237343749,0.816746685,100,13,2,1013,CV1,GBLUP
DTF,AUS_2019,AUS,0.259361082,0.228633578,0.9679311,50,13,2,1013,CV1,GBLUP
DTF,PAK_2019,PAK,0.114714542,-0.024632943,0.856248479,52,13,2,1013,CV1,GBLUP
DTF,PAK_2020,PAK,0.341502289,0.324764949,0.865698227,58,13,2,1013,CV1,GBLUP
DTF,PAK_2021,PAK,0.365129923,0.40736487,0.892405832,53,13,2,1013,CV1,GBLUP
DTF,AUS_2018,AUS,0.083310805,0.143343119,0.59312531,103,13,3,1013,CV1,GBLUP
DTF,AUS_2019,AUS,0.067265841,0.017507586,0.79262633,46,13,3,1013,CV1,GBLUP
DTF,PAK_2019,PAK,-0.048496949,0.105585413,0.647965545,48,13,3,1013,CV1,GBLUP
DTF,PAK_2020,PAK,0.248079848,0.294478049,0.761871411,54,13,3,1013,CV1,GBLUP
DTF,PAK_2021,PAK,0.222281414,0.250549986,0.754178142,48,13,3,1013,CV1,GBLUP
DTF,AUS_2018,AUS,0.321125162,0.196510728,0.894206338,93,13,4,1013,CV1,GBLUP
DTF,AUS_2019,AUS,0.135711065,0.242004646,0.860747014,51,13,4,1013,CV1,GBLUP
DTF,PAK_2019,PAK,0.417564457,0.059308283,0.897412888,34,13,4,1013,CV1,GBLUP
DTF,PAK_2020,PAK,0.54735544,0.47555118,0.882149706,44,13,4,1013,CV1,GBLUP
DTF,PAK_2021,PAK,0.525880803,0.497797242,0.812767189,39,13,4,1013,CV1,GBLUP
DTF,AUS_2018,AUS,0.326453376,0.415117794,0.791977709,95,13,5,1013,CV1,GBLUP
DTF,AUS_2019,AUS,0.224947326,0.184359794,0.876712331,41,13,5,1013,CV1,GBLUP
DTF,PAK_2019,PAK,0.135868115,0.058413359,0.911841727,37,13,5,1013,CV1,GBLUP
DTF,PAK_2020,PAK,0.258123696,0.189546758,0.707948066,50,13,5,1013,CV1,GBLUP
DTF,PAK_2021,PAK,0.346325558,0.393609681,0.714570389,50,13,5,1013,CV1,GBLUP
DTF,AUS_2018,AUS,0.276370385,0.253949131,0.877565402,97,14,1,1014,CV1,GBLUP
DTF,AUS_2019,AUS,0.038559985,0.099881782,0.767343065,53,14,1,1014,CV1,GBLUP
DTF,PAK_2019,PAK,-0.022375704,-0.044175249,0.863909148,53,14,1,1014,CV1,GBLUP
DTF,PAK_2020,PAK,0.44138162,0.315363294,0.787504758,61,14,1,1014,CV1,GBLUP
DTF,PAK_2021,PAK,0.501388567,0.432763774,0.679895915,57,14,1,1014,CV1,GBLUP
DTF,AUS_2018,AUS,0.236221048,0.230177407,0.698136076,96,14,2,1014,CV1,GBLUP
DTF,AUS_2019,AUS,0.181980394,0.320943137,0.928090321,53,14,2,1014,CV1,GBLUP
DTF,PAK_2019,PAK,0.089373494,0.150794221,0.75832074,48,14,2,1014,CV1,GBLUP
DTF,PAK_2020,PAK,0.119978987,0.205089923,0.803427122,58,14,2,1014,CV1,GBLUP
DTF,PAK_2021,PAK,0.042367764,0.111811071,0.823975346,52,14,2,1014,CV1,GBLUP
DTF,AUS_2018,AUS,0.357327267,0.338080881,0.796059832,98,14,3,1014,CV1,GBLUP
DTF,AUS_2019,AUS,0.170740549,0.363826861,0.893367337,44,14,3,1014,CV1,GBLUP
DTF,PAK_2019,PAK,0.177740815,0.003930675,0.850438298,38,14,3,1014,CV1,GBLUP
DTF,PAK_2020,PAK,0.373073088,0.340929342,0.812446624,52,14,3,1014,CV1,GBLUP
DTF,PAK_2021,PAK,0.442112293,0.410155777,0.795683227,43,14,3,1014,CV1,GBLUP
DTF,AUS_2018,AUS,0.211162755,0.209080082,0.711972619,101,14,4,1014,CV1,GBLUP
DTF,AUS_2019,AUS,0.4002057,0.307604879,0.912032492,40,14,4,1014,CV1,GBLUP
DTF,PAK_2019,PAK,0.112259464,0.060662999,0.868864415,41,14,4,1014,CV1,GBLUP
DTF,PAK_2020,PAK,0.3111707,0.34242421,0.819996113,43,14,4,1014,CV1,GBLUP
DTF,PAK_2021,PAK,0.420664394,0.491414717,0.80791974,41,14,4,1014,CV1,GBLUP
DTF,AUS_2018,AUS,0.239382279,0.313425169,0.877738004,102,14,5,1014,CV1,GBLUP
DTF,AUS_2019,AUS,0.152328903,0.107150228,0.794137828,46,14,5,1014,CV1,GBLUP
DTF,PAK_2019,PAK,0.097660237,-0.031792168,0.586395805,41,14,5,1014,CV1,GBLUP
DTF,PAK_2020,PAK,0.379700484,0.269157624,0.785903205,53,14,5,1014,CV1,GBLUP
DTF,PAK_2021,PAK,0.45045097,0.449525804,0.813469523,51,14,5,1014,CV1,GBLUP
DTF,AUS_2018,AUS,0.159303757,0.240329738,0.781905141,105,15,1,1015,CV1,GBLUP
DTF,AUS_2019,AUS,0.130385963,0.261502653,0.875198574,49,15,1,1015,CV1,GBLUP
DTF,PAK_2019,PAK,0.005047316,-0.05639755,0.832192679,39,15,1,1015,CV1,GBLUP
DTF,PAK_2020,PAK,0.43129971,0.325713139,0.759926856,61,15,1,1015,CV1,GBLUP
DTF,PAK_2021,PAK,0.411455489,0.302542579,0.76887398,54,15,1,1015,CV1,GBLUP
DTF,AUS_2018,AUS,0.158790518,0.213922114,0.730067587,98,15,2,1015,CV1,GBLUP
DTF,AUS_2019,AUS,0.520235641,0.539383047,0.885700895,42,15,2,1015,CV1,GBLUP
DTF,PAK_2019,PAK,0.183826369,0.142181901,0.904928507,43,15,2,1015,CV1,GBLUP
DTF,PAK_2020,PAK,0.45104051,0.372214814,0.861557423,47,15,2,1015,CV1,GBLUP
DTF,PAK_2021,PAK,0.604479278,0.570395567,0.761615698,47,15,2,1015,CV1,GBLUP
DTF,AUS_2018,AUS,0.335000568,0.299767189,0.815893355,101,15,3,1015,CV1,GBLUP
DTF,AUS_2019,AUS,0.434090426,0.354863555,0.883666586,46,15,3,1015,CV1,GBLUP
DTF,PAK_2019,PAK,0.067403536,0.023438435,0.580673204,46,15,3,1015,CV1,GBLUP
DTF,PAK_2020,PAK,0.364981996,0.312517294,0.76690568,57,15,3,1015,CV1,GBLUP
DTF,PAK_2021,PAK,0.451901149,0.438709445,0.855287648,49,15,3,1015,CV1,GBLUP
DTF,AUS_2018,AUS,0.488127944,0.353618012,0.876435747,94,15,4,1015,CV1,GBLUP
DTF,AUS_2019,AUS,0.040728153,-0.002798853,0.829690358,47,15,4,1015,CV1,GBLUP
DTF,PAK_2019,PAK,-0.173390351,-0.190325743,0.726102179,43,15,4,1015,CV1,GBLUP
DTF,PAK_2020,PAK,0.223778195,0.24872725,0.742344091,47,15,4,1015,CV1,GBLUP
DTF,PAK_2021,PAK,0.0179465,0.132517401,0.85920883,43,15,4,1015,CV1,GBLUP
DTF,AUS_2018,AUS,0.2877171,0.331256664,0.765399116,96,15,5,1015,CV1,GBLUP
DTF,AUS_2019,AUS,0.092656953,0.149052877,0.86252595,52,15,5,1015,CV1,GBLUP
DTF,PAK_2019,PAK,0.184909163,0.162531349,0.864995985,50,15,5,1015,CV1,GBLUP
DTF,PAK_2020,PAK,0.166882404,0.216434786,0.802517972,55,15,5,1015,CV1,GBLUP
DTF,PAK_2021,PAK,0.289465723,0.253910075,0.760609031,51,15,5,1015,CV1,GBLUP
DTF,AUS_2018,AUS,0.516427309,0.362762411,0.7825941,99,1,1,2001,CV2,GBLUP
DTF,AUS_2019,AUS,0.188485478,0.248195924,0.784738905,48,1,1,2001,CV2,GBLUP
DTF,PAK_2019,PAK,0.528098775,0.438115538,0.942711652,45,1,1,2001,CV2,GBLUP
DTF,PAK_2020,PAK,0.70674374,0.670870814,0.953378557,54,1,1,2001,CV2,GBLUP
DTF,PAK_2021,PAK,0.676792798,0.580564524,0.861767944,49,1,1,2001,CV2,GBLUP
DTF,AUS_2018,AUS,0.186487262,0.233276356,0.600570306,99,1,2,2001,CV2,GBLUP
DTF,AUS_2019,AUS,0.466548213,0.271946691,0.800272725,47,1,2,2001,CV2,GBLUP
DTF,PAK_2019,PAK,0.054437904,-0.04231525,0.743462824,44,1,2,2001,CV2,GBLUP
DTF,PAK_2020,PAK,0.287128887,0.391287228,0.885119527,54,1,2,2001,CV2,GBLUP
DTF,PAK_2021,PAK,0.587289176,0.655506819,0.86898163,49,1,2,2001,CV2,GBLUP
DTF,AUS_2018,AUS,0.435244509,0.400281972,0.843473151,99,1,3,2001,CV2,GBLUP
DTF,AUS_2019,AUS,0.320625037,0.26656455,0.926808306,47,1,3,2001,CV2,GBLUP
DTF,PAK_2019,PAK,-0.157380372,-0.137984219,0.463641255,44,1,3,2001,CV2,GBLUP
DTF,PAK_2020,PAK,0.587594668,0.529593149,0.83153249,53,1,3,2001,CV2,GBLUP
DTF,PAK_2021,PAK,0.345350098,0.310766343,0.715612533,49,1,3,2001,CV2,GBLUP
DTF,AUS_2018,AUS,0.407838388,0.253706785,0.842468316,99,1,4,2001,CV2,GBLUP
DTF,AUS_2019,AUS,0.647177711,0.482769993,0.935892508,47,1,4,2001,CV2,GBLUP
DTF,PAK_2019,PAK,0.42447161,0.360104874,0.850688377,44,1,4,2001,CV2,GBLUP
DTF,PAK_2020,PAK,0.490082771,0.30546429,0.754301113,53,1,4,2001,CV2,GBLUP
DTF,PAK_2021,PAK,0.747660121,0.658056076,0.854710712,49,1,4,2001,CV2,GBLUP
DTF,AUS_2018,AUS,0.461771573,0.321738009,0.847783908,98,1,5,2001,CV2,GBLUP
DTF,AUS_2019,AUS,0.287249511,0.299980987,0.920268981,47,1,5,2001,CV2,GBLUP
DTF,PAK_2019,PAK,0.303244302,0.247636992,0.596544708,44,1,5,2001,CV2,GBLUP
DTF,PAK_2020,PAK,0.737219056,0.746296922,0.868769668,53,1,5,2001,CV2,GBLUP
DTF,PAK_2021,PAK,0.557436255,0.384617577,0.819588138,48,1,5,2001,CV2,GBLUP
DTF,AUS_2018,AUS,0.125203585,0.070169705,0.693007262,99,2,1,2002,CV2,GBLUP
DTF,AUS_2019,AUS,0.550456472,0.361564556,0.84338825,48,2,1,2002,CV2,GBLUP
DTF,PAK_2019,PAK,0.423375234,0.042110214,0.918701304,45,2,1,2002,CV2,GBLUP
DTF,PAK_2020,PAK,0.425306625,0.391154007,0.801930339,54,2,1,2002,CV2,GBLUP
DTF,PAK_2021,PAK,0.45122725,0.507734834,0.833297225,49,2,1,2002,CV2,GBLUP
DTF,AUS_2018,AUS,0.401075548,0.298092784,0.825680288,99,2,2,2002,CV2,GBLUP
DTF,AUS_2019,AUS,0.280106021,0.20539792,0.851822824,47,2,2,2002,CV2,GBLUP
DTF,PAK_2019,PAK,0.057197265,0.075138809,0.763166799,44,2,2,2002,CV2,GBLUP
DTF,PAK_2020,PAK,0.630049883,0.55481613,0.87856819,54,2,2,2002,CV2,GBLUP
DTF,PAK_2021,PAK,0.546365302,0.464181908,0.821086141,49,2,2,2002,CV2,GBLUP
DTF,AUS_2018,AUS,0.526810558,0.385507303,0.738249789,99,2,3,2002,CV2,GBLUP
DTF,AUS_2019,AUS,0.243835098,0.23047616,0.859486308,47,2,3,2002,CV2,GBLUP
DTF,PAK_2019,PAK,0.542294725,0.249922072,0.909575041,44,2,3,2002,CV2,GBLUP
DTF,PAK_2020,PAK,0.644341168,0.537281693,0.8800156,53,2,3,2002,CV2,GBLUP
DTF,PAK_2021,PAK,0.593161118,0.467546457,0.82663708,49,2,3,2002,CV2,GBLUP
DTF,AUS_2018,AUS,0.431411728,0.388587958,0.81756345,99,2,4,2002,CV2,GBLUP
DTF,AUS_2019,AUS,0.204128717,0.337636036,0.752753884,47,2,4,2002,CV2,GBLUP
DTF,PAK_2019,PAK,0.406942838,0.291918928,0.964325123,44,2,4,2002,CV2,GBLUP
DTF,PAK_2020,PAK,0.474500443,0.515185552,0.880979871,53,2,4,2002,CV2,GBLUP
DTF,PAK_2021,PAK,0.554507253,0.437256008,0.790238353,49,2,4,2002,CV2,GBLUP
DTF,AUS_2018,AUS,0.356443559,0.303940535,0.709063826,98,2,5,2002,CV2,GBLUP
DTF,AUS_2019,AUS,0.323370234,0.296674211,0.861412771,47,2,5,2002,CV2,GBLUP
DTF,PAK_2019,PAK,0.319741572,0.271003989,0.805861232,44,2,5,2002,CV2,GBLUP
DTF,PAK_2020,PAK,0.452305163,0.41970305,0.886570893,53,2,5,2002,CV2,GBLUP
DTF,PAK_2021,PAK,0.664504235,0.602595472,0.767803561,48,2,5,2002,CV2,GBLUP
DTF,AUS_2018,AUS,0.421225124,0.315176971,0.666398562,99,3,1,2003,CV2,GBLUP
DTF,AUS_2019,AUS,0.308956103,0.248099952,0.869993129,48,3,1,2003,CV2,GBLUP
DTF,PAK_2019,PAK,0.244833892,0.121850815,0.742572825,45,3,1,2003,CV2,GBLUP
DTF,PAK_2020,PAK,0.517759331,0.522039601,0.863741313,54,3,1,2003,CV2,GBLUP
DTF,PAK_2021,PAK,0.579152836,0.453568811,0.826193606,49,3,1,2003,CV2,GBLUP
DTF,AUS_2018,AUS,0.416591395,0.215933622,0.850425135,99,3,2,2003,CV2,GBLUP
DTF,AUS_2019,AUS,0.578940975,0.30737706,0.868586824,47,3,2,2003,CV2,GBLUP
DTF,PAK_2019,PAK,0.510225552,0.364635119,0.959738801,44,3,2,2003,CV2,GBLUP
DTF,PAK_2020,PAK,0.555525662,0.476971587,0.906881412,54,3,2,2003,CV2,GBLUP
DTF,PAK_2021,PAK,0.47359833,0.339198815,0.765305858,49,3,2,2003,CV2,GBLUP
DTF,AUS_2018,AUS,0.314169246,0.314559648,0.709017364,99,3,3,2003,CV2,GBLUP
DTF,AUS_2019,AUS,0.502896092,0.548271477,0.931166672,47,3,3,2003,CV2,GBLUP
DTF,PAK_2019,PAK,0.243960354,0.137924861,0.839031059,44,3,3,2003,CV2,GBLUP
DTF,PAK_2020,PAK,0.585962847,0.501874318,0.826392445,53,3,3,2003,CV2,GBLUP
DTF,PAK_2021,PAK,0.510486466,0.56832976,0.884455492,49,3,3,2003,CV2,GBLUP
DTF,AUS_2018,AUS,0.405959317,0.384607111,0.749445963,99,3,4,2003,CV2,GBLUP
DTF,AUS_2019,AUS,-0.02080506,0.060481644,0.827888809,47,3,4,2003,CV2,GBLUP
DTF,PAK_2019,PAK,0.32225567,0.148201971,0.885979783,44,3,4,2003,CV2,GBLUP
DTF,PAK_2020,PAK,0.525547021,0.529423214,0.850942694,53,3,4,2003,CV2,GBLUP
DTF,PAK_2021,PAK,0.669234857,0.565288486,0.864401241,49,3,4,2003,CV2,GBLUP
DTF,AUS_2018,AUS,0.366959806,0.22428102,0.769252162,98,3,5,2003,CV2,GBLUP
DTF,AUS_2019,AUS,0.22690977,0.256365975,0.719000004,47,3,5,2003,CV2,GBLUP
DTF,PAK_2019,PAK,0.46204882,0.206951296,0.778096465,44,3,5,2003,CV2,GBLUP
DTF,PAK_2020,PAK,0.540319752,0.554295425,0.772407367,53,3,5,2003,CV2,GBLUP
DTF,PAK_2021,PAK,0.523752713,0.467847156,0.682609897,48,3,5,2003,CV2,GBLUP
DTF,AUS_2018,AUS,0.241721004,0.191299,0.685980649,99,4,1,2004,CV2,GBLUP
DTF,AUS_2019,AUS,0.65635899,0.467615606,0.92461224,48,4,1,2004,CV2,GBLUP
DTF,PAK_2019,PAK,0.417614606,0.011106039,0.874355426,45,4,1,2004,CV2,GBLUP
DTF,PAK_2020,PAK,0.659869815,0.609751106,0.815755037,54,4,1,2004,CV2,GBLUP
DTF,PAK_2021,PAK,0.579646504,0.485323472,0.821919694,49,4,1,2004,CV2,GBLUP
DTF,AUS_2018,AUS,0.384024209,0.351026668,0.885352414,99,4,2,2004,CV2,GBLUP
DTF,AUS_2019,AUS,0.356569481,0.319763365,0.915705544,47,4,2,2004,CV2,GBLUP
DTF,PAK_2019,PAK,0.003362789,-0.110512421,0.311641263,44,4,2,2004,CV2,GBLUP
DTF,PAK_2020,PAK,0.586609488,0.531091434,0.747519987,54,4,2,2004,CV2,GBLUP
DTF,PAK_2021,PAK,0.661661189,0.590634215,0.808498722,49,4,2,2004,CV2,GBLUP
DTF,AUS_2018,AUS,0.444646577,0.279383051,0.809716693,99,4,3,2004,CV2,GBLUP
DTF,AUS_2019,AUS,0.268481074,0.273778885,0.709037127,47,4,3,2004,CV2,GBLUP
DTF,PAK_2019,PAK,0.08130329,0.034233982,0.900944166,44,4,3,2004,CV2,GBLUP
DTF,PAK_2020,PAK,0.129716255,0.296463611,0.908205313,53,4,3,2004,CV2,GBLUP
DTF,PAK_2021,PAK,0.606111065,0.619593267,0.721183424,49,4,3,2004,CV2,GBLUP
DTF,AUS_2018,AUS,0.325209077,0.285604299,0.766588636,99,4,4,2004,CV2,GBLUP
DTF,AUS_2019,AUS,0.250431395,0.170151178,0.765178323,47,4,4,2004,CV2,GBLUP
DTF,PAK_2019,PAK,0.575966114,0.604242809,0.903962826,44,4,4,2004,CV2,GBLUP
DTF,PAK_2020,PAK,0.512328912,0.528553317,0.848091201,53,4,4,2004,CV2,GBLUP
DTF,PAK_2021,PAK,0.370855948,0.287726847,0.753836436,49,4,4,2004,CV2,GBLUP
DTF,AUS_2018,AUS,0.412294101,0.296836208,0.694789707,98,4,5,2004,CV2,GBLUP
DTF,AUS_2019,AUS,0.190890025,0.272072142,0.827318608,47,4,5,2004,CV2,GBLUP
DTF,PAK_2019,PAK,0.166490133,0.149448543,0.880337799,44,4,5,2004,CV2,GBLUP
DTF,PAK_2020,PAK,0.582160312,0.493697948,0.892961672,53,4,5,2004,CV2,GBLUP
DTF,PAK_2021,PAK,0.729857899,0.490384801,0.882542256,48,4,5,2004,CV2,GBLUP
DTF,AUS_2018,AUS,0.374779672,0.356060563,0.779028205,99,5,1,2005,CV2,GBLUP
DTF,AUS_2019,AUS,0.497225273,0.318082016,0.900594971,48,5,1,2005,CV2,GBLUP
DTF,PAK_2019,PAK,0.327539905,0.08906634,0.700374581,45,5,1,2005,CV2,GBLUP
DTF,PAK_2020,PAK,0.359175635,0.441022461,0.886017455,54,5,1,2005,CV2,GBLUP
DTF,PAK_2021,PAK,0.433815641,0.289091499,0.813796163,49,5,1,2005,CV2,GBLUP
DTF,AUS_2018,AUS,0.361247316,0.159248057,0.657918123,99,5,2,2005,CV2,GBLUP
DTF,AUS_2019,AUS,0.101896376,0.203537782,0.818468728,47,5,2,2005,CV2,GBLUP
DTF,PAK_2019,PAK,0.639161378,0.56964362,0.899965875,44,5,2,2005,CV2,GBLUP
DTF,PAK_2020,PAK,0.487014625,0.386411866,0.762334274,54,5,2,2005,CV2,GBLUP
DTF,PAK_2021,PAK,0.487496708,0.48529428,0.797782232,49,5,2,2005,CV2,GBLUP
DTF,AUS_2018,AUS,0.494200694,0.305953167,0.841789504,99,5,3,2005,CV2,GBLUP
DTF,AUS_2019,AUS,0.271601464,0.253199901,0.85951477,47,5,3,2005,CV2,GBLUP
DTF,PAK_2019,PAK,-0.02681209,0.002095498,0.758548098,44,5,3,2005,CV2,GBLUP
DTF,PAK_2020,PAK,0.569104151,0.558557333,0.896564605,53,5,3,2005,CV2,GBLUP
DTF,PAK_2021,PAK,0.508612066,0.417915049,0.667091586,49,5,3,2005,CV2,GBLUP
DTF,AUS_2018,AUS,0.385344475,0.395032012,0.785632212,99,5,4,2005,CV2,GBLUP
DTF,AUS_2019,AUS,0.458952519,0.429332449,0.934641028,47,5,4,2005,CV2,GBLUP
DTF,PAK_2019,PAK,0.217030399,0.020076654,0.835651565,44,5,4,2005,CV2,GBLUP
DTF,PAK_2020,PAK,0.404051052,0.374567154,0.747986194,53,5,4,2005,CV2,GBLUP
DTF,PAK_2021,PAK,0.706966272,0.696607085,0.867632201,49,5,4,2005,CV2,GBLUP
DTF,AUS_2018,AUS,0.26271302,0.231839057,0.752676048,98,5,5,2005,CV2,GBLUP
DTF,AUS_2019,AUS,0.454323195,0.28634512,0.901799396,47,5,5,2005,CV2,GBLUP
DTF,PAK_2019,PAK,0.35808861,0.1217446,0.949989328,44,5,5,2005,CV2,GBLUP
DTF,PAK_2020,PAK,0.629359755,0.639363454,0.888389698,53,5,5,2005,CV2,GBLUP
DTF,PAK_2021,PAK,0.703066779,0.559498322,0.895456544,48,5,5,2005,CV2,GBLUP
DTF,AUS_2018,AUS,0.400086956,0.289169528,0.758340013,99,6,1,2006,CV2,GBLUP
DTF,AUS_2019,AUS,0.528165965,0.49281134,0.929875859,48,6,1,2006,CV2,GBLUP
DTF,PAK_2019,PAK,0.14864821,-0.005567838,0.871813502,45,6,1,2006,CV2,GBLUP
DTF,PAK_2020,PAK,0.522134026,0.437114321,0.843772362,54,6,1,2006,CV2,GBLUP
DTF,PAK_2021,PAK,0.773151285,0.690792218,0.872286903,49,6,1,2006,CV2,GBLUP
DTF,AUS_2018,AUS,0.320896264,0.312131328,0.741203905,99,6,2,2006,CV2,GBLUP
DTF,AUS_2019,AUS,0.41321449,0.244388711,0.793143093,47,6,2,2006,CV2,GBLUP
DTF,PAK_2019,PAK,0.508795496,0.262370919,0.933305579,44,6,2,2006,CV2,GBLUP
DTF,PAK_2020,PAK,0.602644235,0.551245457,0.904560601,54,6,2,2006,CV2,GBLUP
DTF,PAK_2021,PAK,0.676468458,0.617042051,0.85520991,49,6,2,2006,CV2,GBLUP
DTF,AUS_2018,AUS,0.281714817,0.144648496,0.757305015,99,6,3,2006,CV2,GBLUP
DTF,AUS_2019,AUS,0.409561505,0.301072282,0.879575128,47,6,3,2006,CV2,GBLUP
DTF,PAK_2019,PAK,0.607707433,0.281599724,0.918154204,44,6,3,2006,CV2,GBLUP
DTF,PAK_2020,PAK,0.450054163,0.49327295,0.792343961,53,6,3,2006,CV2,GBLUP
DTF,PAK_2021,PAK,0.523156594,0.421995421,0.830816581,49,6,3,2006,CV2,GBLUP
DTF,AUS_2018,AUS,0.486171593,0.384925397,0.834710508,99,6,4,2006,CV2,GBLUP
DTF,AUS_2019,AUS,0.357217263,0.255945773,0.853462753,47,6,4,2006,CV2,GBLUP
DTF,PAK_2019,PAK,0.218928609,0.221231295,0.630310915,44,6,4,2006,CV2,GBLUP
DTF,PAK_2020,PAK,0.570422944,0.552247637,0.93506625,53,6,4,2006,CV2,GBLUP
DTF,PAK_2021,PAK,0.475155902,0.386011566,0.695505038,49,6,4,2006,CV2,GBLUP
DTF,AUS_2018,AUS,0.457096174,0.366184835,0.8001609,98,6,5,2006,CV2,GBLUP
DTF,AUS_2019,AUS,0.16584872,0.207905882,0.734133557,47,6,5,2006,CV2,GBLUP
DTF,PAK_2019,PAK,0.249601822,0.131959945,0.777437559,44,6,5,2006,CV2,GBLUP
DTF,PAK_2020,PAK,0.563090591,0.450068101,0.817052414,53,6,5,2006,CV2,GBLUP
DTF,PAK_2021,PAK,0.518403622,0.487222097,0.848136864,48,6,5,2006,CV2,GBLUP
DTF,AUS_2018,AUS,0.494027094,0.395191013,0.729355043,99,7,1,2007,CV2,GBLUP
DTF,AUS_2019,AUS,0.499528513,0.334078255,0.8638087,48,7,1,2007,CV2,GBLUP
DTF,PAK_2019,PAK,0.356036581,0.333146118,0.601247767,45,7,1,2007,CV2,GBLUP
DTF,PAK_2020,PAK,0.734300811,0.710319551,0.920713117,54,7,1,2007,CV2,GBLUP
DTF,PAK_2021,PAK,0.53254187,0.374680988,0.753624291,49,7,1,2007,CV2,GBLUP
